municipio_clean;ano;homicidio;furto;roubo;frv;Codmun7;codigo;municipio;regiao_administrativa;regiao_governo;populacao
ALTO ALEGRE;2002;   1;    46;     0;     2;3501103;350110;Alto Alegre;Araçatuba;Araçatuba;    4150,0
ALTO ALEGRE;2003;   0;    50;     1;     2;3501103;350110;Alto Alegre;Araçatuba;Araçatuba;    4099,0
ALTO ALEGRE;2004;   0;    33;     2;     2;3501103;350110;Alto Alegre;Araçatuba;Araçatuba;    3991,0
ALTO ALEGRE;2005;   0;    44;     0;     4;3501103;350110;Alto Alegre;Araçatuba;Araçatuba;    3931,0
ALTO ALEGRE;2006;   0;    60;     1;     0;3501103;350110;Alto Alegre;Araçatuba;Araçatuba;    3872,0
ALTO ALEGRE;2007;   0;    36;     1;     0;3501103;350110;Alto Alegre;Araçatuba;Araçatuba;    4071,0
ALTO ALEGRE;2008;   1;    29;     3;     1;3501103;350110;Alto Alegre;Araçatuba;Araçatuba;    4270,0
ALTO ALEGRE;2009;   1;    19;     1;     3;3501103;350110;Alto Alegre;Araçatuba;Araçatuba;    4267,0
ALTO ALEGRE;2010;   0;    15;     3;     2;3501103;350110;Alto Alegre;Araçatuba;Araçatuba;    4102,0
ALTO ALEGRE;2011;   0;    11;     3;     0;3501103;350110;Alto Alegre;Araçatuba;Araçatuba;    4090,0
ALTO ALEGRE;2012;   0;    11;     2;     0;3501103;350110;Alto Alegre;Araçatuba;Araçatuba;    4078,0
ALTO ALEGRE;2013;   0;    17;     0;     1;3501103;350110;Alto Alegre;Araçatuba;Araçatuba;    4193,0
ALTO ALEGRE;2014;   0;    26;     1;     0;3501103;350110;Alto Alegre;Araçatuba;Araçatuba;    4183,0
ALTO ALEGRE;2015;   1;    23;     0;     1;3501103;350110;Alto Alegre;Araçatuba;Araçatuba;    4173,0
ALTO ALEGRE;2016;   0;    16;     0;     0;3501103;350110;Alto Alegre;Araçatuba;Araçatuba;    4164,0
ALTO ALEGRE;2017;   0;    20;     0;     1;3501103;350110;Alto Alegre;Araçatuba;Araçatuba;    4154,0
ALTO ALEGRE;2018;   0;    21;     0;     1;3501103;350110;Alto Alegre;Araçatuba;Araçatuba;    4110,0
ALTO ALEGRE;2019;   0;    15;     1;     0;3501103;350110;Alto Alegre;Araçatuba;Araçatuba;    4099,0
ALUMINIO;2001;   4;   163;    19;    16;3501152;350115;Alumínio;Sorocaba;Sorocaba;   15432,0
ALUMINIO;2002;   1;   149;    27;    22;3501152;350115;Alumínio;Sorocaba;Sorocaba;   15567,0
ALUMINIO;2003;   3;   205;    21;    10;3501152;350115;Alumínio;Sorocaba;Sorocaba;   15713,0
ALUMINIO;2004;   5;   217;    27;    24;3501152;350115;Alumínio;Sorocaba;Sorocaba;   16019,0
ALUMINIO;2005;   4;   174;    34;    20;3501152;350115;Alumínio;Sorocaba;Sorocaba;   16189,0
ALUMINIO;2006;   1;   235;    21;    19;3501152;350115;Alumínio;Sorocaba;Sorocaba;   16357,0
ALUMINIO;2007;   2;   219;    32;    16;3501152;350115;Alumínio;Sorocaba;Sorocaba;   16344,0
ALUMINIO;2008;   1;   147;    20;    21;3501152;350115;Alumínio;Sorocaba;Sorocaba;   16331,0
ALUMINIO;2009;   3;   128;    19;    25;3501152;350115;Alumínio;Sorocaba;Sorocaba;   16427,0
ALUMINIO;2010;   0;   115;    15;    20;3501152;350115;Alumínio;Sorocaba;Sorocaba;   16839,0
ALUMINIO;2011;   2;   128;    13;    33;3501152;350115;Alumínio;Sorocaba;Sorocaba;   16961,0
ALUMINIO;2012;   1;   114;    14;    45;3501152;350115;Alumínio;Sorocaba;Sorocaba;   17079,0
ALUMINIO;2013;   0;   108;    16;    23;3501152;350115;Alumínio;Sorocaba;Sorocaba;   17784,0
ALUMINIO;2014;   2;   138;    12;    23;3501152;350115;Alumínio;Sorocaba;Sorocaba;   17924,0
ALUMINIO;2015;   0;   117;    13;    26;3501152;350115;Alumínio;Sorocaba;Sorocaba;   18061,0
ALUMINIO;2016;   1;   132;    16;    14;3501152;350115;Alumínio;Sorocaba;Sorocaba;   18194,0
ALUMINIO;2017;   2;   143;    21;    16;3501152;350115;Alumínio;Sorocaba;Sorocaba;   18324,0
ALUMINIO;2018;   0;   135;    20;    22;3501152;350115;Alumínio;Sorocaba;Sorocaba;   18484,0
ALUMINIO;2019;   1;   141;    21;    21;3501152;350115;Alumínio;Sorocaba;Sorocaba;   18628,0
ALVARES FLORENCE;2001;   0;    21;     0;     0;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    4227,0
ALVARES FLORENCE;2002;   0;     9;     2;     0;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    4162,0
ALVARES FLORENCE;2003;   0;    15;     0;     0;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    4090,0
ALVARES FLORENCE;2004;   1;    16;     1;     3;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    3939,0
ALVARES FLORENCE;2005;   0;    35;     0;     0;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    3856,0
ALVARES FLORENCE;2006;   0;    36;     0;     4;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    3773,0
ALVARES FLORENCE;2007;   1;    42;     1;     2;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    3846,5
ALVARES FLORENCE;2008;   0;    28;     0;     1;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    3920,0
ALVARES FLORENCE;2009;   1;    44;     2;     0;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    3876,0
ALVARES FLORENCE;2010;   0;    43;     1;     0;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    3897,0
ALVARES FLORENCE;2011;   1;    37;     1;     1;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    3865,0
ALVARES FLORENCE;2012;   0;    26;     0;     0;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    3834,0
ALVARES FLORENCE;2013;   0;    31;     0;     0;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    3915,0
ALVARES FLORENCE;2014;   0;    34;     2;     0;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    3883,0
ALVARES FLORENCE;2015;   0;    53;     1;     3;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    3853,0
ALVARES FLORENCE;2016;   0;    57;     1;     1;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    3824,0
ALVARES FLORENCE;2017;   0;    45;     0;     3;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    3795,0
ALVARES FLORENCE;2018;   0;    35;     4;     1;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    3712,0
ALVARES FLORENCE;2019;   0;    51;     3;     1;3501202;350120;Álvares Florence;São José do Rio Preto;Votuporanga;    3679,0
ALVARES MACHADO;2001;   3;   148;    14;     6;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   23141,0
ALVARES MACHADO;2002;   1;   130;    16;     0;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   23460,0
ALVARES MACHADO;2003;   5;   184;     6;     2;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   23830,0
ALVARES MACHADO;2004;   5;   191;    23;     3;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   24609,0
ALVARES MACHADO;2005;   5;   155;    18;     4;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   25039,0
ALVARES MACHADO;2006;   5;   203;    17;     2;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   25467,0
ALVARES MACHADO;2007;   2;   189;     7;     2;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   24580,5
ALVARES MACHADO;2008;   2;   186;    14;     1;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   23694,0
ALVARES MACHADO;2009;   3;   161;    24;    10;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   23779,0
ALVARES MACHADO;2010;   3;   120;    10;     7;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   23513,0
ALVARES MACHADO;2011;   7;   122;    15;     7;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   23579,0
ALVARES MACHADO;2012;   8;   124;    23;    11;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   23642,0
ALVARES MACHADO;2013;   0;   200;    19;    15;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   24482,0
ALVARES MACHADO;2014;   2;   150;    17;    11;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   24568,0
ALVARES MACHADO;2015;   5;   155;    12;    12;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   24651,0
ALVARES MACHADO;2016;   5;   239;    12;    10;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   24733,0
ALVARES MACHADO;2017;   1;   240;    15;    12;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   24813,0
ALVARES MACHADO;2018;   4;   171;    12;     8;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   24830,0
ALVARES MACHADO;2019;   0;   155;     6;     6;3501301;350130;Álvares Machado;Presidente Prudente;Presidente Prudente;   24915,0
ALVARO DE CARVALHO;2001;   0;     9;     2;     1;3501400;350140;Álvaro de Carvalho;Marília;Marília;    4241,0
ALVARO DE CARVALHO;2002;   0;    36;     2;     0;3501400;350140;Álvaro de Carvalho;Marília;Marília;    4314,0
ALVARO DE CARVALHO;2003;   1;    35;     0;     0;3501400;350140;Álvaro de Carvalho;Marília;Marília;    4410,0
ALVARO DE CARVALHO;2004;   1;    51;     4;     1;3501400;350140;Álvaro de Carvalho;Marília;Marília;    4610,0
ALVARO DE CARVALHO;2005;   2;    57;     1;     0;3501400;350140;Álvaro de Carvalho;Marília;Marília;    4720,0
ALVARO DE CARVALHO;2006;   1;    35;     0;     1;3501400;350140;Álvaro de Carvalho;Marília;Marília;    4830,0
ALVARO DE CARVALHO;2007;   0;    17;     2;     0;3501400;350140;Álvaro de Carvalho;Marília;Marília;    4868,5
ALVARO DE CARVALHO;2008;   0;    12;     2;     0;3501400;350140;Álvaro de Carvalho;Marília;Marília;    4907,0
ALVARO DE CARVALHO;2009;   0;    29;     2;     0;3501400;350140;Álvaro de Carvalho;Marília;Marília;    4984,0
ALVARO DE CARVALHO;2010;   2;    16;     1;     0;3501400;350140;Álvaro de Carvalho;Marília;Marília;    4650,0
ALVARO DE CARVALHO;2011;   0;    12;     2;     0;3501400;350140;Álvaro de Carvalho;Marília;Marília;    4692,0
ALVARO DE CARVALHO;2012;   0;    22;     2;     1;3501400;350140;Álvaro de Carvalho;Marília;Marília;    4732,0
ALVARO DE CARVALHO;2013;   0;    24;     0;     0;3501400;350140;Álvaro de Carvalho;Marília;Marília;    4937,0
ALVARO DE CARVALHO;2014;   0;    20;     1;     0;3501400;350140;Álvaro de Carvalho;Marília;Marília;    4984,0
ALVARO DE CARVALHO;2015;   0;    25;     1;     2;3501400;350140;Álvaro de Carvalho;Marília;Marília;    5030,0
ALVARO DE CARVALHO;2016;   0;    46;    13;     0;3501400;350140;Álvaro de Carvalho;Marília;Marília;    5075,0
ALVARO DE CARVALHO;2017;   0;    46;     0;     0;3501400;350140;Álvaro de Carvalho;Marília;Marília;    5119,0
ALVARO DE CARVALHO;2018;   0;    29;     3;     3;3501400;350140;Álvaro de Carvalho;Marília;Marília;    5179,0
ALVARO DE CARVALHO;2019;   1;    29;     2;     0;3501400;350140;Álvaro de Carvalho;Marília;Marília;    5227,0
ALVINLANDIA;2001;   1;     9;     0;     0;3501509;350150;Alvinlândia;Marília;Marília;    2878,0
ALVINLANDIA;2002;   0;     6;     1;     0;3501509;350150;Alvinlândia;Marília;Marília;    2899,0
ALVINLANDIA;2003;   0;     5;     0;     0;3501509;350150;Alvinlândia;Marília;Marília;    2928,0
ALVINLANDIA;2004;   1;    14;     0;     0;3501509;350150;Alvinlândia;Marília;Marília;    2989,0
ALVINLANDIA;2005;   1;    10;     0;     0;3501509;350150;Alvinlândia;Marília;Marília;    3022,0
ALVINLANDIA;2006;   0;    21;     1;     0;3501509;350150;Alvinlândia;Marília;Marília;    3056,0
ALVINLANDIA;2007;   0;    19;     0;     0;3501509;350150;Alvinlândia;Marília;Marília;    2962,0
ALVINLANDIA;2008;   0;    14;     1;     0;3501509;350150;Alvinlândia;Marília;Marília;    2868,0
ALVINLANDIA;2009;   1;    18;     0;     0;3501509;350150;Alvinlândia;Marília;Marília;    2869,0
ALVINLANDIA;2010;   0;    12;     3;     0;3501509;350150;Alvinlândia;Marília;Marília;    3000,0
ALVINLANDIA;2011;   0;    16;     0;     1;3501509;350150;Alvinlândia;Marília;Marília;    3013,0
ALVINLANDIA;2012;   0;    15;     1;     0;3501509;350150;Alvinlândia;Marília;Marília;    3025,0
ALVINLANDIA;2013;   0;    20;     0;     0;3501509;350150;Alvinlândia;Marília;Marília;    3137,0
ALVINLANDIA;2014;   0;    20;     1;     2;3501509;350150;Alvinlândia;Marília;Marília;    3153,0
ALVINLANDIA;2015;   0;    15;     1;     0;3501509;350150;Alvinlândia;Marília;Marília;    3168,0
ALVINLANDIA;2016;   0;    26;     2;     0;3501509;350150;Alvinlândia;Marília;Marília;    3182,0
ALVINLANDIA;2017;   0;    24;     0;     0;3501509;350150;Alvinlândia;Marília;Marília;    3196,0
ALVINLANDIA;2018;   2;    15;     2;     0;3501509;350150;Alvinlândia;Marília;Marília;    3206,0
ALVINLANDIA;2019;   0;     8;     1;     2;3501509;350150;Alvinlândia;Marília;Marília;    3222,0
AMERICANA;2001;  23;  2321;   883;  1245;3501608;350160;Americana;Campinas;Campinas;  185552,0
AMERICANA;2002;  10;  3839;  1025;  1093;3501608;350160;Americana;Campinas;Campinas;  188643,0
AMERICANA;2003;  10;  3093;  1130;  1086;3501608;350160;Americana;Campinas;Campinas;  191451,0
AMERICANA;2004;  17;  3282;   841;  1168;3501608;350160;Americana;Campinas;Campinas;  197345,0
AMERICANA;2005;  11;  2961;   940;  1417;3501608;350160;Americana;Campinas;Campinas;  200607,0
AMERICANA;2006;  15;  2900;   742;  1472;3501608;350160;Americana;Campinas;Campinas;  203845,0
AMERICANA;2007;  10;  3070;   877;  1363;3501608;350160;Americana;Campinas;Campinas;  203564,0
AMERICANA;2008;   9;  2625;   893;  1057;3501608;350160;Americana;Campinas;Campinas;  203283,0
AMERICANA;2009;  14;  2632;  1101;  1173;3501608;350160;Americana;Campinas;Campinas;  205229,0
AMERICANA;2010;  10;  2300;   941;  1363;3501608;350160;Americana;Campinas;Campinas;  210638,0
AMERICANA;2011;  13;  2575;   850;  1539;3501608;350160;Americana;Campinas;Campinas;  212791,0
AMERICANA;2012;  13;  2441;   766;  1281;3501608;350160;Americana;Campinas;Campinas;  214873,0
AMERICANA;2013;  12;  2562;   732;  1253;3501608;350160;Americana;Campinas;Campinas;  224551,0
AMERICANA;2014;  10;  2658;   715;  1373;3501608;350160;Americana;Campinas;Campinas;  226970,0
AMERICANA;2015;   8;  2503;   593;  1368;3501608;350160;Americana;Campinas;Campinas;  229322,0
AMERICANA;2016;  11;  2741;   976;  1387;3501608;350160;Americana;Campinas;Campinas;  231621,0
AMERICANA;2017;  16;  3000;   733;  1343;3501608;350160;Americana;Campinas;Campinas;  233868,0
AMERICANA;2018;   9;  2496;   654;  1335;3501608;350160;Americana;Campinas;Campinas;  237112,0
AMERICANA;2019;   8;  2497;   605;  1131;3501608;350160;Americana;Campinas;Campinas;  239597,0
AMERICO BRASILIENSE;2001;   0;   174;    13;     4;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   29303,0
AMERICO BRASILIENSE;2002;   4;   189;    31;     8;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   30017,0
AMERICO BRASILIENSE;2003;   3;   248;    16;    16;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   30819,0
AMERICO BRASILIENSE;2004;   4;   329;    18;    11;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   32504,0
AMERICO BRASILIENSE;2005;   7;   304;    23;    17;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   33437,0
AMERICO BRASILIENSE;2006;   1;   299;    24;    14;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   34362,0
AMERICO BRASILIENSE;2007;   5;   274;    23;    13;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   33590,5
AMERICO BRASILIENSE;2008;   3;   209;    22;    25;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   32819,0
AMERICO BRASILIENSE;2009;   3;   269;    38;    14;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   33255,0
AMERICO BRASILIENSE;2010;   4;   238;    27;    15;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   34478,0
AMERICO BRASILIENSE;2011;   4;   230;    36;    24;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   34954,0
AMERICO BRASILIENSE;2012;   4;   388;    54;    23;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   35413,0
AMERICO BRASILIENSE;2013;   6;   242;    63;    38;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   37165,0
AMERICO BRASILIENSE;2014;   7;   214;    62;    42;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   37691,0
AMERICO BRASILIENSE;2015;   2;   285;    47;    25;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   38202,0
AMERICO BRASILIENSE;2016;   3;   289;    87;    42;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   38701,0
AMERICO BRASILIENSE;2017;   4;   244;    49;    19;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   39189,0
AMERICO BRASILIENSE;2018;   1;   252;    47;    30;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   39962,0
AMERICO BRASILIENSE;2019;   2;   274;    39;    23;3501707;350170;Américo Brasiliense;Região Administrativa Central;Araraquara;   40504,0
AMERICO DE CAMPOS;2001;   0;    12;     0;     2;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5596,0
AMERICO DE CAMPOS;2002;   0;    17;     0;     1;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5595,0
AMERICO DE CAMPOS;2003;   0;    34;     0;     2;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5595,0
AMERICO DE CAMPOS;2004;   0;    27;     1;     0;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5596,0
AMERICO DE CAMPOS;2005;   0;    40;     0;     0;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5597,0
AMERICO DE CAMPOS;2006;   1;    42;     2;     1;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5597,0
AMERICO DE CAMPOS;2007;   0;    29;     0;     1;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5550,0
AMERICO DE CAMPOS;2008;   1;    27;     1;     0;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5503,0
AMERICO DE CAMPOS;2009;   0;    41;     1;     1;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5488,0
AMERICO DE CAMPOS;2010;   0;    49;     2;     3;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5706,0
AMERICO DE CAMPOS;2011;   2;    46;     0;     3;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5715,0
AMERICO DE CAMPOS;2012;   1;    62;     2;     0;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5723,0
AMERICO DE CAMPOS;2013;   0;    39;     2;     2;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5916,0
AMERICO DE CAMPOS;2014;   0;    51;     3;     6;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5930,0
AMERICO DE CAMPOS;2015;   0;    68;     0;     5;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5942,0
AMERICO DE CAMPOS;2016;   0;    72;     2;     8;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5955,0
AMERICO DE CAMPOS;2017;   0;   109;     3;     6;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5967,0
AMERICO DE CAMPOS;2018;   1;    75;     3;     0;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5956,0
AMERICO DE CAMPOS;2019;   0;    77;     3;     1;3501806;350180;Américo de Campos;São José do Rio Preto;Votuporanga;    5969,0
AMPARO;2001;   3;   551;    78;   122;3501905;350190;Amparo;Campinas;Bragança Paulista;   61431,0
